Id,WnvPresent
187,0.0616587872858
188,0.00134322469265
189,0.00175825250711
190,0.00318620639108
191,0.00749826252529
192,0.00749826252529
193,0.0177532578154
194,0.00300723662554
195,0.0426453407765
196,0.000986428200365
197,0.00143021898354
198,0.00239427948375
199,0.00562458540691
200,0.00562458540691
201,0.000563867963484
202,0.00191852419333
203,0.0431127662436
204,0.000334415306983
205,0.000341945012787
206,0.000402622299576
207,0.000934953762128
208,0.000934953762128
209,0.00398934785929
210,0.0498121639634
211,0.0620479354485
212,0.00197454007604
213,0.00199923618858
214,0.00217434817634
215,0.00510481579167
216,0.00510481579167
217,0.00143464842806
218,0.0318790700999
219,0.160607707268
220,0.0026118286082
221,0.00265049022707
222,0.00293176259222
223,0.00689594136129
224,0.00689594136129
225,0.000304929158511
226,0.00262037966946
227,0.0102462019719
228,0.000176066897364
229,0.000178673475493
230,0.000197636718655
231,0.000456809093953
232,0.000456809093953
233,0.00803006048829
234,0.00509430679104
235,0.0767710538367
236,0.00155193797765
237,0.00191539865046
238,0.00386904926486
239,0.00911585788266
240,0.00911585788266
241,0.000499039565485
242,0.000202108174274
243,0.00163978622349
244,5.09846595495e-05
245,7.40857267145e-05
246,0.00012374382521
247,0.000285139549168
248,0.000285139549168
249,0.00266291255955
250,0.0194964410024
251,0.118345382043
252,0.00379847543035
253,0.00447240875279
254,0.00938770391211
255,0.0222119021995
256,0.0222119021995
257,0.000613990747405
258,0.00238696263418
259,0.0277508733779
260,0.000627689824779
261,0.000793436218236
262,0.0015634840539
263,0.0036629191205
264,0.0036629191205
265,0.000370847416303
266,0.000675504471686
267,0.00684268898133
268,0.000164583142832
269,0.000203000044671
270,0.000410211056339
271,0.000952692645517
272,0.000952692645517
273,0.0240020535719
274,0.0279077655089
275,0.0302513705114
276,0.00284210332634
277,0.00293783592024
278,0.00518424280623
279,0.0122348242566
280,0.0122348242566
281,0.000145702417593
282,0.000688015286079
283,0.00781929044852
284,9.16455776858e-05
285,9.39485760722e-05
286,0.000113343936066
287,0.000261025074233
288,0.000261025074233
289,0.000105620579463
290,0.000225375703194
291,0.00321397087
292,4.44185975448e-05
293,4.58357243895e-05
294,5.9957269885e-05
295,0.000137503074408
296,0.000137503074408
297,0.0175908499729
298,0.00119139194202
299,0.0403064501592
300,0.000964643192551
301,0.00110976675103
302,0.00174954281508
303,0.00410178297457
304,0.00410178297457
305,0.00175497743841
306,0.0134150801814
307,0.0243418211653
308,0.00164456277026
309,0.00170085128428
310,0.00274046160498
311,0.00644327693636
312,0.00644327693636
313,0.00352054796305
314,0.00521759565914
315,0.0365532004842
316,0.000953000827139
317,0.00098666679351
318,0.00140910724882
319,0.00329903019455
320,0.00329903019455
321,0.177799820284
322,0.0913888394756
323,0.0159660278126
324,0.00329538714973
325,0.0035533742023
326,0.00745340945207
327,0.0176209439622
328,0.0176209439622
329,8.06380030014e-05
330,0.00012200076051
331,0.0190718169153
332,0.000385660526793
333,0.000547325807341
334,0.000548280856147
335,0.00127577317906
336,0.00127577317906
337,0.0396404849816
338,0.0120366717231
339,0.0301737939947
340,0.00148652384224
341,0.00165018351429
342,0.00352380762863
343,0.00829781759481
344,0.00829781759481
345,0.00622678250492
346,0.00276951854106
347,0.0402490672082
348,0.000848337924008
349,0.00112499066172
350,0.00209632229234
351,0.00492048846057
352,0.00492048846057
353,0.00126958531912
354,0.00224900627558
355,0.0148411436476
356,0.000430034544553
357,0.000506930696736
358,0.00106961873961
359,0.00249973722698
360,0.00249973722698
361,0.0197343815511
362,0.0121078574403
363,0.259256388813
364,0.00526450237925
365,0.00714118758196
366,0.012933604274
367,0.0306148665216
368,0.0306148665216
369,0.00186021924949
370,0.000385520600954
371,0.0131621851063
372,0.000208395406535
373,0.000251197672715
374,0.000470318621312
375,0.00109326773758
376,0.00109326773758
377,0.0358659251333
378,0.0168048207448
379,0.0499555472331
380,0.00400640201959
381,0.00460922006855
382,0.00726463094075
383,0.0171727913748
384,0.0171727913748
385,0.0013116213421
386,0.000208563122029
387,0.0102089675538
388,0.00013992623456
389,0.000162706751898
390,0.000307803163518
391,0.000713512036525
392,0.000713512036525
393,0.00571791801921
394,0.0182136200776
395,0.00753618487792
396,0.00113670797144
397,0.0011747188759
398,0.00201141299584
399,0.00471994615485
400,0.00471994615485
401,0.0166818204341
402,0.000862246765056
403,0.0100954872787
404,0.000388691394687
405,0.000418411246462
406,0.000713561030996
407,0.00166322057695
408,0.00166322057695
409,0.000941484348598
410,0.00148647332192
411,0.00961877321503
412,0.000262380044294
413,0.000271658334016
414,0.000387993204836
415,0.000900764315459
416,0.000900764315459
417,0.00381518833014
418,0.0114142067528
419,0.00354910632834
420,0.000617732577484
421,0.000640938805847
422,0.00119994962728
423,0.00280642187421
424,0.00280642187421
425,0.000516830920229
426,0.00269203396993
427,0.0152314802595
428,0.000217250450888
429,0.000220466317673
430,0.000243863243976
431,0.000564432208667
432,0.000564432208667
433,0.00344423555062
434,0.00887171377598
435,0.00754221024825
436,0.000747187130608
437,0.000772784612941
438,0.00124518284099
439,0.00291291211133
440,0.00291291211133
441,0.000416882602061
442,0.0131156755941
443,0.119613267913
444,0.00144742154923
445,0.00146552526414
446,0.00159389276932
447,0.00373462412844
448,0.00373462412844
449,0.000513393025875
450,0.00408684411266
451,0.0121504531093
452,0.00024420133674
453,0.000247254571377
454,0.000268907430831
455,0.000622797001209
456,0.000622797001209
457,1.00000009947e-07
458,1.00000009947e-07
459,1.00000009947e-07
460,1.00000009947e-07
461,1.00000009947e-07
462,1.00000009947e-07
463,1.00000009947e-07
464,1.00000009947e-07
465,0.000103050331531
466,0.000221351808416
467,0.00322452869619
468,4.40906973305e-05
469,4.54978354741e-05
470,5.95173671443e-05
471,0.000136487631317
472,0.000136487631317
473,0.0158725593618
474,0.00346769516332
475,0.0699546467743
476,0.00152418772625
477,0.00177208935902
478,0.00335258495436
479,0.00789225268522
480,0.00789225268522
481,0.00424757560173
482,0.000944842583073
483,0.0211403463705
484,0.000487378546039
485,0.000521297641731
486,0.000981223044629
487,0.00229186593051
488,0.00229186593051
489,0.000245862255011
490,0.00206785393788
491,0.00941029399267
492,0.000150503333216
493,0.000153101943722
494,0.000172577421987
495,0.000398533684647
496,0.000398533684647
497,0.00499248481276
498,0.0163244503433
499,0.166558398086
500,0.00195255143663
501,0.0019769596102
502,0.00215006191896
503,0.00504743775498
504,0.00504743775498
505,0.00049414650497
506,0.00304398556749
507,0.0320264364027
508,0.000621263438805
509,0.000642856182641
510,0.000891335994074
511,0.00208061107895
512,0.00208061107895
513,0.00375465902052
514,0.0330529507697
515,0.140596492963
516,0.00647851568982
517,0.00683426477099
518,0.0138172127684
519,0.032704540195
520,0.032704540195
521,0.00479774137117
522,0.117795499974
523,0.0608414812259
524,0.00309870101865
525,0.00314456076991
526,0.00347821561542
527,0.00818981639318
528,0.00818981639318
529,0.00179014034788
530,0.000440934717013
531,0.0138602549199
532,0.000228556778832
533,0.000275487934825
534,0.000515834855344
535,0.00119979675502
536,0.00119979675502
537,8.11804799683e-05
538,4.39424371871e-05
539,0.00134171321628
540,2.2781697883e-05
541,2.74603088637e-05
542,5.14165667947e-05
543,0.000117797479516
544,0.000117797479516
545,0.012702949823
546,0.0252859137455
547,0.0143848410543
548,0.00169373434171
549,0.00178722365769
550,0.00361590307659
551,0.00851599918047
552,0.00851599918047
553,0.226405135739
554,0.188490810354
555,0.0302201575529
556,0.00736642304535
557,0.00777568415495
558,0.015715860821
559,0.0371870432872
560,0.0371870432872
561,0.0011158760304
562,0.000611122204501
563,0.00554917387539
564,0.000160308914926
565,0.000229813893843
566,0.000389641021209
567,0.000904614984681
568,0.000904614984681
569,0.045205851121
570,0.409937519652
571,0.0194874505873
572,0.0110700551754
573,0.0114859769734
574,0.0214702884998
575,0.050690596055
576,0.050690596055
577,0.00136131511692
578,0.00572284279872
579,0.0580601105078
580,0.00138600580151
581,0.00170995675011
582,0.00345510797439
583,0.00813508060648
584,0.00813508060648
585,0.00446564361477
586,0.00293464726904
587,0.0461575800534
588,0.000543629978201
589,0.00055990307686
590,0.000712194332902
591,0.00166001418811
592,0.00166001418811
593,0.000687901789948
594,0.00114552718051
595,0.00457048616005
596,0.000173711504498
597,0.000179894843859
598,0.0002647472356
599,0.00061309924109
600,0.00061309924109
601,0.0110207365486
602,0.0149944824183
603,0.0613898788926
604,0.00228499665883
605,0.00236634929
606,0.00348240667456
607,0.00819974428854
608,0.00819974428854
609,0.00428798237757
610,0.0198239913153
611,0.0864507475496
612,0.0035611591683
613,0.00383888547019
614,0.00805352188628
615,0.0190455290735
616,0.0190455290735
617,0.00453357855294
618,0.000875700495684
619,0.0225587489934
620,0.00038991709378
621,0.00056946211784
622,0.000946274594583
623,0.00220971377126
624,0.00220971377126
625,0.012429465968
626,0.00655664751341
627,0.0348434708613
628,0.0018968746584
629,0.00200648577444
630,0.00353821785433
631,0.00833195474948
632,0.00833195474948
633,0.00147123385538
634,0.000160627924289
635,0.00260333888907
636,9.24369095932e-05
637,0.000125131822211
638,0.000173301508188
639,0.000400216796062
640,0.000400216796062
641,0.00847496169271
642,0.00206354881591
643,0.009249873464
644,0.000330357403624
645,0.000342124504463
646,0.00050350035402
647,0.00117092200567
648,0.00117092200567
649,0.00451062172625
650,0.00159471262468
651,0.0138955161239
652,0.000412539078918
653,0.000602468485011
654,0.0010011230235
655,0.0023386526336
656,0.0023386526336
657,0.00013990683897
658,7.26479561276e-05
659,0.00226056249798
660,3.9184570365e-05
661,4.55477022171e-05
662,8.61814020068e-05
663,0.000198114981621
664,0.000198114981621
665,0.00284537350959
666,0.0429475909362
667,0.1491057973
668,0.00297189250318
669,0.00300906072546
670,0.00327261097803
671,0.00770285896342
672,0.00770285896342
673,0.0016079959543
674,0.0161475965611
675,0.0979264813245
676,0.00312845742222
677,0.00360778907429
678,0.00766081781847
679,0.0181133161329
680,0.0181133161329
681,0.000466640772248
682,0.00038304914377
683,0.00449156169403
684,0.000110972459806
685,0.000153834920457
686,0.000271607034073
687,0.00062909055446
688,0.00062909055446
689,0.000542310234191
690,0.00026334973795
691,0.00310194543143
692,7.92887345931e-05
693,0.000111916454337
694,0.000191683983989
695,0.000442961365027
696,0.000442961365027
697,0.000962556474872
698,0.00167112684485
699,0.0634494573123
700,0.00115277952098
701,0.0012328418988
702,0.00232050388863
703,0.00545019716263
704,0.00545019716263
705,0.00387038134752
706,0.000244696255647
707,0.00284590546898
708,0.000119072449088
709,0.000143630886389
710,0.000216929073566
711,0.00050170685341
712,0.00050170685341
713,0.00361266273919
714,0.000163730284201
715,0.00190755950685
716,7.41954032338e-05
717,0.000129271955896
718,0.000153798496546
719,0.000354899285079
720,0.000354899285079
721,0.0111663280619
722,0.018303786988
723,0.177405079598
724,0.00465451679645
725,0.00548370504239
726,0.0115077279164
727,0.0272387462202
728,0.0272387462202
729,0.00516501796312
730,0.00195057825617
731,0.0669884327523
732,0.00102606333884
733,0.00148790362132
734,0.00249076033929
735,0.00585269053798
736,0.00585269053798
737,0.00183641076687
738,0.0023610409443
739,0.0161354321095
740,0.000777389465576
741,0.00149721899541
742,0.00168362939185
743,0.0039462757381
744,0.0039462757381
745,0.0152752733673
746,0.0138387443788
747,0.0501129829684
748,0.00229467759632
749,0.00335131916779
750,0.0055683995528
751,0.0131464025358
752,0.0131464025358
753,0.00134778481738
754,0.000394001981737
755,0.0422489944693
756,0.000423397013556
757,0.000458920838995
758,0.000878381950362
759,0.0020501772774
760,0.0020501772774
761,0.018866458095
762,0.0042448514765
763,0.00987735156194
764,0.000507324891823
765,0.000563366722448
766,0.0012030211495
767,0.00281365217829
768,0.00281365217829
769,0.00417406838044
770,0.0121704180008
771,0.148339499658
772,0.00154964780023
773,0.00157643391187
774,0.00177708749405
775,0.00416677872989
776,0.00416677872989
777,0.00272430851144
778,0.0105936489818
779,0.116872587266
780,0.00128528492478
781,0.00130136189503
782,0.00141535504895
783,0.00331375238588
784,0.00331375238588
785,9.91621790287e-05
786,0.00218952192719
787,0.0224275077708
788,0.000245630335843
789,0.000250514546123
790,0.00028835943912
791,0.000668154173309
792,0.000668154173309
793,8.12898258312e-05
794,0.000625419934803
795,0.00521688368001
796,6.37878262722e-05
797,6.50561083781e-05
798,7.48840889367e-05
799,0.000171986030227
800,0.000171986030227
801,0.000164200661692
802,0.00416759794659
803,0.0506213410648
804,0.000508891887933
805,0.000519009972036
806,0.000597416223819
807,0.00139088511189
808,0.00139088511189
809,0.0111842345089
810,0.0131460552003
811,0.0553972796164
812,0.00210899805544
813,0.00234353244314
814,0.00500206576508
815,0.0118025994865
816,0.0118025994865
817,0.0210296027206
818,0.0188968828038
819,0.0750695123781
820,0.00296918829888
821,0.00335904382117
822,0.00717073025517
823,0.0169498734202
824,0.0169498734202
825,0.0464294999335
826,0.00481864837227
827,0.0104539483811
828,0.000883550129297
829,0.00181244561276
830,0.001954053412
831,0.00458450052506
832,0.00458450052506
833,0.0138140098266
834,0.0392661816066
835,0.0468017757521
836,0.00367814717863
837,0.00380930371891
838,0.00597684263682
839,0.0141157847594
840,0.0141157847594
841,0.00219717028793
842,0.00055241300612
843,0.00191888414937
844,0.000129831584082
845,0.000259449804024
846,0.00028519012695
847,0.000660762734156
848,0.000660762734156
849,0.00105749705689
850,0.000350421085633
851,0.00562900189201
852,0.000162196171834
853,0.000171125125044
854,0.00031725212875
855,0.000735561221869
856,0.000735561221869
857,0.055139824291
858,0.00839623276598
859,0.0119210075555
860,0.00125514363102
861,0.0026135223675
862,0.00277253330063
863,0.00651915437876
864,0.00651915437876
865,0.0028750194939
866,0.00193882849193
867,0.0114943589751
868,0.000859226920042
869,0.00149919251445
870,0.00151053366042
871,0.00353808065273
872,0.00353808065273
873,1.00000009947e-07
874,1.00000009947e-07
875,1.00000009947e-07
876,1.00000009947e-07
877,1.00000009947e-07
878,1.00000009947e-07
879,1.00000009947e-07
880,1.00000009947e-07
881,0.00257661409846
882,0.00436364006259
883,0.0151622604771
884,0.000282012106363
885,0.000285539536021
886,0.000310551528721
887,0.000719924911518
888,0.000719924911518
889,0.000951042950539
890,0.00551139893317
891,0.0997977040359
892,0.000832668147689
893,0.000845000521615
894,0.000934698504394
895,0.00218250645598
896,0.00218250645598
897,0.00359186596915
898,0.00314617246847
899,0.0776395123341
900,0.00142207950911
901,0.0018432365202
902,0.00334027288941
903,0.00786309381704
904,0.00786309381704
905,0.00352238770786
906,0.00266277694854
907,0.0370659142334
908,0.00119408351422
909,0.00125481455253
910,0.00227587903031
911,0.00534473009093
912,0.00534473009093
913,0.00488375217889
914,0.0014413327704
915,0.00320087439688
916,0.000269380910191
917,0.000552622367289
918,0.00059580819251
919,0.00138711694216
920,0.00138711694216
921,0.0364731204941
922,0.0886605540628
923,0.13172641538
924,0.00882037314484
925,0.0104994180003
926,0.0219961963588
927,0.0519173902244
928,0.0519173902244
929,0.00443825362892
930,0.00241212406518
931,0.139597064326
932,0.00419386836741
933,0.00659834628126
934,0.00662293073583
935,0.0156494269867
936,0.0156494269867
937,0.0183074640143
938,0.14834181969
939,0.144196745399
940,0.00563306767728
941,0.00570339978265
942,0.00620223952293
943,0.0146507900465
944,0.0146507900465
945,0.00878303601133
946,0.0887153097878
947,0.241189113243
948,0.00596254165068
949,0.00603697474334
950,0.0065648994239
951,0.0155116673136
952,0.0155116673136
953,0.000960448597339
954,0.00616516577518
955,0.0662714243882
956,0.000750570089577
957,0.000767595560798
958,0.000904812449524
959,0.00211227549165
960,0.00211227549165
961,0.0036745520066
962,0.0318305871128
963,0.112437609514
964,0.00209160742998
965,0.00212277404099
966,0.00234960599931
967,0.0055189840168
968,0.0055189840168
969,0.00255407119173
970,0.0222079983882
971,0.123731884095
972,0.0018522344258
973,0.00188445954908
974,0.00212597743183
975,0.00499054074251
976,0.00499054074251
977,0.00219234804911
978,0.0190705052002
979,0.108470052489
980,0.00159503372083
981,0.00162278596602
982,0.00183077923473
983,0.0042934905726
984,0.0042934905726
985,0.00276280541366
986,0.0225818322342
987,0.0764491546699
988,0.00146006862137
989,0.00147845224486
990,0.0016088423111
991,0.00376987877709
992,0.00376987877709
993,0.0454346077618
994,0.120123028583
995,0.0663739231383
996,0.00910244191862
997,0.00941315026416
998,0.0156739322859
999,0.0370881781125
1000,0.0370881781125
1001,0.00126829737151
1002,0.0022487163827
1003,0.0148307483329
1004,0.000429854939588
1005,0.000506720463149
1006,0.00106917544221
1007,0.00249869458552
1008,0.00249869458552
1009,0.0501625204676
1010,0.146361642377
1011,0.0526361837168
1012,0.00913724713641
1013,0.00945811685617
1014,0.0172481630874
1015,0.0407958647782
1016,0.0407958647782
1017,0.00581707954604
1018,0.00882216768123
1019,0.0220337364122
1020,0.00107655572161
1021,0.00119587654263
1022,0.00256646446035
1023,0.00603170984724
1024,0.00603170984724
1025,0.00152002467184
1026,0.00244201796201
1027,0.0256218560775
1028,0.000674117765408
1029,0.00095171061584
1030,0.00164301203311
1031,0.00385046726682
1032,0.00385046726682
1033,0.114830258646
1034,0.0617412560794
1035,0.0163934584371
1036,0.00284267028122
1037,0.00414741044099
1038,0.00689518581381
1039,0.0162957400184
1040,0.0162957400184
1041,0.145895238626
1042,0.162950133811
1043,0.120727425161
1044,0.0197830869378
1045,0.0413711207432
1046,0.0438477849056
1047,0.0957948672733
1048,0.0957948672733
1049,0.0359217500202
1050,0.00902645558192
1051,0.00876000493213
1052,0.00101512564947
1053,0.00107097408141
1054,0.00198532169705
1055,0.00465833266853
1056,0.00465833266853
1057,0.000250354258216
1058,0.00226531165315
1059,0.0355589780251
1060,0.000419205477728
1061,0.000431753946022
1062,0.000549188371718
1063,0.00127789871234
1064,0.00127789871234
1065,0.0290667301206
1066,0.0545462062583
1067,0.198363318117
1068,0.0225290220118
1069,0.0372140111565
1070,0.0374104609481
1071,0.0826386394805
1072,0.0826386394805
1073,0.000431071010669
1074,0.00374828911973
1075,0.0162039753486
1076,0.000264329318793
1077,0.000268243595454
1078,0.00029671731376
1079,0.000687648838937
1080,0.000687648838937
1081,0.014203073012
1082,0.110526071365
1083,0.131758156165
1084,0.00470345682652
1085,0.0047968642866
1086,0.00552098585304
1087,0.0130338836381
1088,0.0130338836381
1089,0.0923451627096
1090,0.309685615181
1091,0.231363270882
1092,0.0268600715577
1093,0.0306584971041
1094,0.0619037032088
1095,0.136775810485
1096,0.136775810485
1097,0.00369066193399
1098,0.00176160623074
1099,0.0330023131079
1100,0.000667411819312
1101,0.000973894584686
1102,0.00161937618787
1103,0.00379472157897
1104,0.00379472157897
1105,0.0039498570928
1106,0.0112666904031
1107,0.128648348921
1108,0.003543532726
1109,0.00459306159661
1110,0.00832146724549
1111,0.0196815443606
1112,0.0196815443606
1113,0.000521567773753
1114,0.00120611025979
1115,0.0192845028596
1116,0.000225712037326
1117,0.000232470133342
1118,0.000295707297355
1119,0.000685292808734
1120,0.000685292808734
1121,0.00242008249697
1122,0.00245803794846
1123,0.0312395552029
1124,0.000711860151216
1125,0.000967619026783
1126,0.00176028488343
1127,0.00412712978956
1128,0.00412712978956
1129,0.0106220760077
1130,0.00327920968446
1131,0.060046560109
1132,0.00159524461637
1133,0.00168389613836
1134,0.00313416984437
1135,0.00737505974301
1136,0.00737505974301
1137,0.00621283039386
1138,0.00106868486258
1139,0.0446231290661
1140,0.000976308744127
1141,0.00117765947329
1142,0.00177859012767
1143,0.0041703248378
1144,0.0041703248378
1145,0.0255527649297
1146,0.0446197073794
1147,0.0375086239117
1148,0.00347441797724
1149,0.00370197293746
1150,0.0076781536963
1151,0.0181544696341
1152,0.0181544696341
1153,0.0102411872096
1154,0.0231075151771
1155,0.0852963675742
1156,0.00348468961029
1157,0.00430041993448
1158,0.00868637766765
1159,0.0205476480379
1160,0.0205476480379
1161,0.000568045467813
1162,0.000839840573035
1163,0.0682354544719
1164,0.000774115007074
1165,0.000870707666613
1166,0.00165509734911
1167,0.0038789726225
1168,0.0038789726225
1169,0.0162180845019
1170,0.0529272202382
1171,0.0149408875178
1172,0.00275429954932
1173,0.00285133288843
1174,0.00518413570701
1175,0.0122345701178
1176,0.0122345701178
1177,0.0111492949706
1178,0.0186785479904
1179,0.0136707718692
1180,0.00137011104046
1181,0.00145999407024
1182,0.00301412292259
1183,0.00709087577069
1184,0.00709087577069
1185,0.0135371330879
1186,0.00551120780711
1187,0.0465382582522
1188,0.00138406090498
1189,0.00202462297262
1190,0.0033776911332
1191,0.00795171388755
1192,0.00795171388755
1193,1.00000009947e-07
1194,1.00000009947e-07
1195,1.00000009947e-07
1196,1.00000009947e-07
1197,1.00000009947e-07
1198,1.00000009947e-07
1199,1.00000009947e-07
1200,1.00000009947e-07
1201,0.00276219737886
1202,0.00437733050256
1203,0.0284533781003
1204,0.000761309657071
1205,0.000788404878169
1206,0.00112864742077
1207,0.00263861114674
1208,0.00263861114674
1209,0.00993425846785
1210,0.0134274956161
1211,0.0570588543165
1212,0.00208841165108
1213,0.00252792196407
1214,0.0051906394966
1215,0.0122500017682
1216,0.0122500017682
1217,0.000109350700544
1218,7.04306377675e-05
1219,0.000737032078048
1220,2.31459338127e-05
1221,2.59957252506e-05
1222,4.93297533267e-05
1223,0.000112985803907
1224,0.000112985803907
1225,0.000676057659033
1226,0.000231506058349
1227,0.00153891773184
1228,7.69323062768e-05
1229,0.000147395101149
1230,0.000165697227111
1231,0.000382543175842
1232,0.000382543175842
1233,5.49759400994e-05
1234,0.000152302461941
1235,0.00334311575669
1236,2.86320432739e-05
1237,2.93599304122e-05
1238,3.53580699499e-05
1239,8.0808150819e-05
1240,8.0808150819e-05
1241,9.47839229309e-05
1242,0.000636761554976
1243,0.000337359892569
1244,4.34353085705e-05
1245,4.50011391094e-05
1246,7.21999821414e-05
1247,0.000165781774269
1248,0.000165781774269
1249,3.02729167799e-05
1250,0.000170210148592
1251,0.000486644435798
1252,1.00339291112e-05
1253,1.01836573117e-05
1254,1.12532964516e-05
1255,2.55261905179e-05
1256,2.55261905179e-05
1257,3.38165423371e-05
1258,0.00112769630074
1259,0.000734712603771
1260,3.14940613047e-05
1261,3.1963975201e-05
1262,3.53210782557e-05
1263,8.07230592391e-05
1264,8.07230592391e-05
1265,2.78377956138e-05
1266,0.000105057601338
1267,0.000546359199008
1268,1.7056755308e-05
1269,1.76753517382e-05
1270,2.51598594363e-05
1271,5.73727652664e-05
1272,5.73727652664e-05
1273,0.00493134427135
1274,0.0228185090228
1275,0.0231854502073
1276,0.00173781503789
1277,0.00180153833982
1278,0.00264164514468
1279,0.00620952112695
1280,0.00620952112695
1281,0.000247489058581
1282,0.00187382107901
1283,0.00181041593001
1284,0.000141143582766
1285,0.000146332017767
1286,0.000214581258934
1287,0.00049624147201
1288,0.00049624147201
1289,0.000311317874706
1290,0.000276525748314
1291,0.00187451768994
1292,2.49521502929e-05
1293,2.53245001529e-05
1294,2.79844977769e-05
1295,6.38584099594e-05
1296,6.38584099594e-05
1297,0.000241472512133
1298,0.00147416546246
1299,0.06926553839
1300,0.000491462815727
1301,0.000506401756346
1302,0.000642694478364
1303,0.00149701567206
1304,0.00149701567206
1305,9.41780903861e-05
1306,0.000209713088162
1307,0.00183485898681
1308,4.78682484686e-05
1309,4.96270469466e-05
1310,7.27740308852e-05
1311,0.000167108541576
1312,0.000167108541576
1313,0.000218966134509
1314,6.47787261573e-05
1315,0.000220934194161
1316,1.07551128425e-05
1317,1.56256318693e-05
1318,2.60405007807e-05
1319,5.9394315758e-05
1320,5.9394315758e-05
1321,0.000955195368581
1322,0.000234520647779
1323,0.00340458345518
1324,0.000104053932422
1325,0.000109639550309
1326,0.000202911211887
1327,0.000469081298585
1328,0.000469081298585
1329,6.76489923114e-05
1330,1.17687406518e-05
1331,0.000134200003673
1332,5.65379483585e-06
1333,8.67156612523e-06
1334,1.10616099201e-05
1335,2.50885550528e-05
1336,2.50885550528e-05
1337,5.96153511873e-06
1338,3.5414462054e-05
1339,0.000634277800904
1340,6.07322465406e-06
1341,6.2275797642e-06
1342,7.49967062726e-06
1343,1.69665199234e-05
1344,1.69665199234e-05
