WnvPresent,Id
0.000146719,634
0.002511894,635
8.58E-05,636
0.000115082,637
0.000163301,638
0.000368372,639
0.000368372,640
0.007957926,641
0.001800205,642
0.009057513,643
0.000309653,644
0.000304707,645
0.000477754,646
0.001085322,647
0.001085322,648
0.004528581,649
0.00161706,650
0.014340737,651
0.000435679,652
0.00061243,653
0.001042572,654
0.002380536,655
0.002380536,656
0.000138379,657
7.04E-05,658
0.002284025,659
4.06E-05,660
4.37E-05,661
8.66E-05,662
0.000194529,663
0.000194529,664
0.002691248,665
0.032252681,666
0.147373762,667
0.002864306,668
0.002855755,669
0.003161494,670
0.007270078,671
0.007270078,672
0.001485789,673
0.01639205,674
0.103305235,675
0.003116722,676
0.003635398,677
0.007904126,678
0.018265756,679
0.018265756,680
0.000423932,681
0.000370879,682
0.004429547,683
0.000108362,684
0.000149418,685
0.000268058,686
0.000606651,687
0.000606651,688
0.000577777,689
0.000275227,690
0.003324673,691
8.77E-05,692
0.000116895,693
0.000206787,694
0.000467192,695
0.000467192,696
0.000950883,697
0.001644841,698
0.067124649,699
0.001219385,700
0.001216699,701
0.002399106,702
0.005507429,703
0.005507429,704
0.003181213,705
0.000234145,706
0.002899023,707
0.000117372,708
0.000138163,709
0.000215181,710
0.000486283,711
0.000486283,712
0.003586361,713
0.000156996,714
0.001895199,715
7.03E-05,716
0.000124736,717
0.000150338,718
0.000338947,719
0.000338947,720
0.010655749,721
0.018365535,722
0.188687153,723
0.004659003,724
0.005559151,725
0.011916818,726
0.027568712,727
0.027568712,728
0.005439671,729
0.00216881,730
0.071942824,731
0.001146052,732
0.00162204,733
0.002769658,734
0.00636381,735
0.00636381,736
0.001777593,737
0.002316205,738
0.016417385,739
0.000750021,740
0.001484124,741
0.001683581,742
0.00385613,743
0.00385613,744
0.013555306,745
0.011470393,746
0.051680852,747
0.002192034,748
0.00308152,749
0.005245416,750
0.012097882,751
0.012097882,752
0.00138089,753
0.000384522,754
0.044964975,755
0.000448361,756
0.000451681,757
0.000906557,758
0.002068085,759
0.002068085,760
0.018146111,761
0.004115193,762
0.009914951,763
0.000479123,764
0.000535232,765
0.001177059,766
0.002689738,767
0.002689738,768
0.004063976,769
0.009574343,770
0.139145535,771
0.001473726,772
0.001467151,773
0.001695688,774
0.00388404,775
0.00388404,776
0.002048759,777
0.005986197,778
0.097675453,779
0.000981599,780
0.000978668,781
0.001083457,782
0.00247451,783
0.00247451,784
9.08E-05,785
0.001520894,786
0.022191132,787
0.000225328,788
0.000224118,789
0.000265572,790
0.000600988,791
0.000600988,792
8.02E-05,793
0.000516644,794
0.005252148,795
6.43E-05,796
6.40E-05,797
7.58E-05,798
0.000170176,799
0.000170176,800
0.000175655,801
0.003827763,802
0.050865936,803
0.000540484,804
0.000537581,805
0.000637015,806
0.001449845,807
0.001449845,808
0.010100866,809
0.012504213,810
0.056345702,811
0.001986307,812
0.002220435,813
0.004880809,814
0.011252511,815
0.011252511,816
0.020540394,817
0.018921249,818
0.078132255,819
0.002909086,820
0.003321224,821
0.00727937,822
0.016816192,823
0.016816192,824
0.047566615,825
0.004742513,826
0.010399486,827
0.000841929,828
0.001785209,829
0.001935525,830
0.00443716,831
0.00443716,832
0.013357264,833
0.03504066,834
0.045772745,835
0.003421576,836
0.003365958,837
0.005644119,838
0.01302252,839
0.01302252,840
0.002104013,841
0.000520576,842
0.001839804,843
0.000118999,844
0.00024517,845
0.000271403,846
0.00061427,847
0.00061427,848
0.001016373,849
0.000329821,850
0.005669979,851
0.000162702,852
0.000160841,853
0.000312086,854
0.000706997,855
0.000706997,856
0.05667964,857
0.008400684,858
0.011982734,859
0.001211791,860
0.002612809,861
0.002784021,862
0.006397017,863
0.006397017,864
0.002766812,865
0.001870945,866
0.011416639,867
0.000824015,868
0.001479315,869
0.001491344,870
0.003413153,871
0.003413153,872
1.00E-07,873
1.00E-07,874
1.00E-07,875
1.00E-07,876
1.00E-07,877
1.00E-07,878
1.00E-07,879
1.00E-07,880
0.002414059,881
0.003290093,882
0.015380597,883
0.000276653,884
0.000275827,885
0.000305361,886
0.000691662,887
0.000691662,888
0.000781656,889
0.003370127,890
0.082888246,891
0.000658293,892
0.000655879,893
0.000741034,894
0.001688262,895
0.001688262,896
0.00401878,897
0.003569832,898
0.084798638,899
0.001667845,900
0.002013288,901
0.003798833,902
0.008745395,903
0.008745395,904
0.003452274,905
0.002634994,906
0.039455896,907
0.001256548,908
0.001243722,909
0.002357403,910
0.005411097,911
0.005411097,912
0.004744263,913
0.001375506,914
0.003088878,915
0.000249003,916
0.000528016,917
0.000572484,918
0.001302063,919
0.001302063,920
0.036315098,921
0.092759575,922
0.135345191,923
0.008831701,924
0.010652494,925
0.022794003,926
0.052578035,927
0.052578035,928
0.004326746,929
0.002343339,930
0.146755243,931
0.004202998,932
0.006768625,933
0.006795729,934
0.015694048,935
0.015694048,936
0.012197989,937
0.100323876,938
0.149231709,939
0.005168524,940
0.005153092,941
0.005704037,942
0.013161492,943
0.013161492,944
0.008893943,945
0.081268475,946
0.270018203,947
0.006870693,948
0.006850185,949
0.007582312,950
0.017519086,951
0.017519086,952
0.000874658,953
0.004810366,954
0.062027911,955
0.000703067,956
0.000698541,957
0.000851492,958
0.001941674,959
0.001941674,960
0.003309817,961
0.023685615,962
0.109106783,963
0.001983389,964
0.001976061,965
0.002234343,966
0.005126886,967
0.005126886,968
0.002342535,969
0.016830689,970
0.118399944,971
0.001750758,972
0.001742895,973
0.002016286,974
0.004623512,975
0.004623512,976
0.002004981,977
0.014349404,978
0.102943052,979
0.001496196,980
0.001489477,981
0.001723129,982
0.003947303,983
0.003947303,984
0.002470041,985
0.016217635,986
0.074033325,987
0.001364494,988
0.001360394,989
0.001507059,990
0.003449352,991
0.003449352,992
0.046684291,993
0.123176343,994
0.069067164,995
0.009271181,996
0.009147113,997
0.016255225,998
0.037591905,999
0.037591905,1000
0.001194335,1001
0.00228574,1002
0.015637768,1003
0.000428107,1004
0.000511146,1005
0.001101891,1006
0.002516887,1007
0.002516887,1008
0.051212933,1009
0.153123906,1010
0.054323472,1011
0.009237769,1012
0.009232066,1013
0.017851148,1014
0.04126497,1015
0.04126497,1016
0.005476758,1017
0.00868945,1018
0.02253825,1019
0.001034014,1020
0.001155525,1021
0.002554364,1022
0.00586616,1023
0.00586616,1024
0.001460415,1025
0.002497733,1026
0.026889528,1027
0.000702689,1028
0.000980992,1029
0.001722371,1030
0.003945553,1031
0.003945553,1032
0.119296302,1033
0.060000724,1034
0.017269071,1035
0.002949788,1036
0.004171409,1037
0.007088132,1038
0.016372475,1039
0.016372475,1040
0.152542917,1041
0.172014717,1042
0.126144433,1043
0.020148827,1044
0.043620536,1045
0.046427763,1046
0.098914915,1047
0.098914915,1048
0.03771374,1049
0.009092166,1050
0.009067586,1051
0.001067555,1052
0.001055325,1053
0.002047493,1054
0.004695534,1055
0.004695534,1056
0.000244827,1057
0.002069473,1058
0.037434943,1059
0.000438658,1060
0.000434227,1061
0.000578695,1062
0.001316282,1063
0.001316282,1064
0.029738237,1065
0.056871625,1066
0.207538173,1067
0.023277043,1068
0.039437147,1069
0.039660585,1070
0.085447736,1071
0.085447736,1072
0.000361917,1073
0.002587018,1074
0.014495573,1075
0.000232394,1076
0.000231541,1077
0.000261603,1078
0.000591947,1079
0.000591947,1080
0.015509559,1081
0.108737194,1082
0.136953514,1083
0.005267223,1084
0.005238908,1085
0.006207121,1086
0.014328468,1087
0.014328468,1088
0.091882788,1089
0.330098112,1090
0.245755755,1091
0.027871135,1092
0.032167171,1093
0.066233343,1094
0.142740747,1095
0.142740747,1096
0.003787679,1097
0.001856757,1098
0.035597776,1099
0.00073049,1100
0.001033188,1101
0.001755908,1102
0.004022877,1103
0.004022877,1104
0.004269182,1105
0.012473643,1106
0.141458746,1107
0.004133829,1108
0.004990155,1109
0.009412971,1110
0.021765916,1111
0.021765916,1112
0.00049907,1113
0.001094712,1114
0.020173414,1115
0.00023463,1116
0.000232261,1117
0.000309543,1118
0.000701198,1119
0.000701198,1120
0.002250619,1121
0.002467716,1122
0.031992105,1123
0.00071616,1124
0.000973321,1125
0.001798507,1126
0.004121109,1127
0.004121109,1128
0.010428894,1129
0.003129331,1130
0.061501161,1131
0.001625336,1132
0.001606856,1133
0.003131113,1134
0.007199787,1135
0.007199787,1136
0.006495833,1137
0.001053026,1138
0.047986071,1139
0.001003813,1140
0.001181614,1141
0.001840229,1142
0.004217333,1143
0.004217333,1144
0.02430138,1145
0.043814267,1146
0.037228795,1147
0.003283684,1148
0.003471944,1149
0.007497561,1150
0.017322445,1151
0.017322445,1152
0.009307468,1153
0.023312265,1154
0.092942391,1155
0.003556801,1156
0.004443896,1157
0.009136696,1158
0.021125146,1159
0.021125146,1160
0.000573717,1161
0.000834727,1162
0.072841119,1163
0.000833319,1164
0.000869876,1165
0.00173241,1166
0.0039687,1167
0.0039687,1168
0.015569554,1169
0.052256658,1170
0.014394266,1171
0.002603739,1172
0.002602918,1173
0.005016659,1174
0.011567466,1175
0.011567466,1176
0.010777169,1177
0.018582723,1178
0.01370071,1179
0.001310382,1180
0.001385725,1181
0.002977833,1182
0.006845211,1183
0.006845211,1184
0.013321751,1185
0.00542396,1186
0.047366654,1187
0.001422221,1188
0.002016109,1189
0.003438256,1190
0.00791056,1191
0.00791056,1192
1.00E-07,1193
1.00E-07,1194
1.00E-07,1195
1.00E-07,1196
1.00E-07,1197
1.00E-07,1198
1.00E-07,1199
1.00E-07,1200
0.002480007,1201
0.003770792,1202
0.027329054,1203
0.000708947,1204
0.000698109,1205
0.001062754,1206
0.002426922,1207
0.002426922,1208
0.008621653,1209
0.013511785,1210
0.055496286,1211
0.001994842,1212
0.002446749,1213
0.005121233,1214
0.01180993,1215
0.01180993,1216
0.000105678,1217
6.34E-05,1218
0.0007014,1219
2.23E-05,1220
2.33E-05,1221
4.63E-05,1222
0.000103577,1223
0.000103577,1224
0.000632657,1225
0.000217246,1226
0.001497834,1227
7.10E-05,1228
0.000139823,1229
0.000158564,1230
0.000357617,1231
0.000357617,1232
4.50E-05,1233
9.89E-05,1234
0.002601505,1235
2.22E-05,1236
2.20E-05,1237
2.75E-05,1238
6.14E-05,1239
6.14E-05,1240
9.39E-05,1241
0.000580643,1242
0.000337639,1243
4.11E-05,1244
4.06E-05,1245
6.94E-05,1246
0.000155749,1247
0.000155749,1248
2.40E-05,1249
9.52E-05,1250
0.00040025,1251
7.62E-06,1252
7.60E-06,1253
8.57E-06,1254
1.90E-05,1255
1.90E-05,1256
2.77E-05,1257
0.000595104,1258
0.000558709,1259
2.24E-05,1260
2.23E-05,1261
2.51E-05,1262
5.60E-05,1263
5.60E-05,1264
2.64E-05,1265
8.46E-05,1266
0.000538814,1267
1.56E-05,1268
1.54E-05,1269
2.32E-05,1270
5.17E-05,1271
5.17E-05,1272
0.004469008,1273
0.017650885,1274
0.022238052,1275
0.001518355,1276
0.001496484,1277
0.002336324,1278
0.005362408,1279
0.005362408,1280
0.000256063,1281
0.001674247,1282
0.001954509,1283
0.000140571,1284
0.000138556,1285
0.000216329,1286
0.000488894,1287
0.000488894,1288
0.000212245,1289
0.000118727,1290
0.001278638,1291
1.51E-05,1292
1.51E-05,1293
1.70E-05,1294
3.79E-05,1295
3.79E-05,1296
0.000231035,1297
0.001107258,1298
0.069756122,1299
0.000456453,1300
0.000452227,1301
0.000601065,1302
0.001367504,1303
0.001367504,1304
9.83E-05,1305
0.00018785,1306
0.001887943,1307
4.66E-05,1308
4.59E-05,1309
7.17E-05,1310
0.000160929,1311
0.000160929,1312
0.000211688,1313
6.18E-05,1314
0.000199313,1315
1.04E-05,1316
1.44E-05,1317
2.46E-05,1318
5.49E-05,1319
5.49E-05,1320
0.000915329,1321
0.00020749,1322
0.003380336,1323
0.000100495,1324
9.92E-05,1325
0.000192192,1326
0.000434009,1327
0.000434009,1328
5.81E-05,1329
1.03E-05,1330
0.000122385,1331
4.94E-06,1332
7.62E-06,1333
9.90E-06,1334
2.19E-05,1335
2.19E-05,1336
4.88E-06,1337
2.14E-05,1338
0.000535525,1339
4.73E-06,1340
4.70E-06,1341
5.87E-06,1342
1.30E-05,1343
1.30E-05,1344
0.000404744,1345
0.000167604,1346
0.006544815,1347
0.000189679,1348
0.000339134,1349
0.000341886,1350
0.000774968,1351
0.000774968,1352
0.000159045,1353
0.000101227,1354
0.025986555,1355
0.000347497,1356
0.000557828,1357
0.000560057,1358
0.001273615,1359
0.001273615,1360
0.005606828,1361
0.013828406,1362
0.039039228,1363
0.001791444,1364
0.001971697,1365
0.004297227,1366
0.009899925,1367
0.009899925,1368
0.000434819,1369
8.33E-05,1370
0.000881131,1371
3.91E-05,1372
4.89E-05,1373
7.25E-05,1374
0.000162749,1375
0.000162749,1376
0.000212701,1377
0.000936076,1378
0.00108656,1379
7.53E-05,1380
8.64E-05,1381
0.000188296,1382
0.000425153,1383
0.000425153,1384
0.000223778,1385
8.63E-05,1386
0.000331237,1387
1.52E-05,1388
2.15E-05,1389
3.69E-05,1390
8.25E-05,1391
8.25E-05,1392
0.002515158,1393
0.002402743,1394
0.011706884,1395
0.000486361,1396
0.000591935,1397
0.001114796,1398
0.002546559,1399
0.002546559,1400
0.004533471,1401
0.000499833,1402
0.002878811,1403
0.000108136,1404
0.000153208,1405
0.000260864,1406
0.000590266,1407
0.000590266,1408
1.39E-05,1409
3.84E-05,1410
0.002485387,1411
1.28E-05,1412
1.27E-05,1413
1.54E-05,1414
3.43E-05,1415
3.43E-05,1416
6.86E-05,1417
0.000554548,1418
0.001664964,1419
3.81E-05,1420
3.80E-05,1421
4.20E-05,1422
9.39E-05,1423
9.39E-05,1424
5.32E-05,1425
0.000733292,1426
0.013051363,1427
0.000118679,1428
0.00011828,1429
0.000133473,1430
0.000300689,1431
0.000300689,1432
1.78E-05,1433
9.59E-05,1434
0.001035852,1435
1.23E-05,1436
1.22E-05,1437
1.38E-05,1438
3.06E-05,1439
3.06E-05,1440
0.001466497,1441
0.002089066,1442
0.01043394,1443
0.000345864,1444
0.000434315,1445
0.00088836,1446
0.002026305,1447
0.002026305,1448
0.000130577,1449
3.55E-05,1450
0.000111668,1451
5.90E-06,1452
8.20E-06,1453
1.40E-05,1454
3.11E-05,1455
3.11E-05,1456
0.000491936,1457
0.009343708,1458
0.020676974,1459
0.001005636,1460
0.001205747,1461
0.002571391,1462
0.005905508,1463
0.005905508,1464
8.48E-05,1465
0.000613239,1466
0.0024039,1467
9.25E-05,1468
0.000118732,1469
0.000236688,1470
0.000535221,1471
0.000535221,1472
8.97E-05,1473
0.000346739,1474
0.001157367,1475
4.75E-05,1476
5.97E-05,1477
0.00012209,1478
0.000274885,1479
0.000274885,1480
0.040736332,1481
0.108151181,1482
0.066455136,1483
0.008799464,1484
0.008771662,1485
0.016349776,1486
0.03780976,1487
0.03780976,1488
1.06E-05,1489
4.64E-05,1490
0.001143025,1491
1.01E-05,1492
1.01E-05,1493
1.26E-05,1494
2.79E-05,1495
2.79E-05,1496
7.77E-06,1497
2.37E-05,1498
0.00051054,1499
6.19E-06,1500
6.13E-06,1501
8.40E-06,1502
1.86E-05,1503
1.86E-05,1504
0.006784642,1505
0.000499083,1506
0.011183719,1507
0.000333179,1508
0.000370341,1509
0.000603226,1510
0.001372452,1511
0.001372452,1512
0.000170721,1513
0.003418305,1514
0.003811076,1515
0.000330421,1516
0.000326103,1517
0.000558289,1518
0.00126957,1519
0.00126957,1520
0.000278641,1521
0.000835357,1522
0.006054147,1523
0.000161507,1524
0.00015928,1525
0.000240851,1526
0.000544695,1527
0.000544695,1528
0.008199045,1529
0.010322846,1530
0.000607107,1531
0.000201454,1532
0.000217834,1533
0.000471014,1534
0.001069911,1535
0.001069911,1536
9.85E-07,1537
1.56E-06,1538
0.000998414,1539
1.02E-05,1540
1.47E-05,1541
1.47E-05,1542
3.27E-05,1543
3.27E-05,1544
0.020163219,1545
0.016164461,1546
0.014281359,1547
0.001139059,1548
0.001279149,1549
0.002795916,1550
0.006424519,1551
0.006424519,1552
0.001367645,1553
0.000807922,1554
0.004197601,1555
0.000147476,1556
0.000197154,1557
0.000371467,1558
0.000842478,1559
0.000842478,1560
0.000223977,1561
0.001030974,1562
0.002178645,1563
0.00010859,1564
0.000130364,1565
0.000279413,1566
0.000632521,1567
0.000632521,1568
0.009235969,1569
0.006296828,1570
0.068564296,1571
0.001745802,1572
0.00237575,1573
0.004354418,1574
0.010032446,1575
0.010032446,1576
0.000485798,1577
0.000121508,1578
0.001453823,1579
4.14E-05,1580
4.62E-05,1581
9.04E-05,1582
0.000203041,1583
0.000203041,1584
0.001485032,1585
0.000738874,1586
0.001269503,1587
0.000137362,1588
0.000152689,1589
0.00024868,1590
0.000562519,1591
0.000562519,1592
0.000596882,1593
0.000121766,1594
0.002040315,1595
5.06E-05,1596
5.45E-05,1597
0.000107725,1598
0.000242344,1599
0.000242344,1600
0.000531395,1601
0.004239693,1602
0.000983675,1603
0.000197201,1604
0.000195687,1605
0.000355052,1606
0.000805011,1607
0.000805011,1608
0.006914456,1609
0.000338668,1610
0.002356188,1611
0.000120957,1612
0.000124006,1613
0.000219718,1614
0.000496602,1615
0.000496602,1616
5.67E-05,1617
0.000183085,1618
0.001193464,1619
3.39E-05,1620
3.34E-05,1621
5.06E-05,1622
0.00011322,1623
0.00011322,1624
0.000554741,1625
0.004054748,1626
0.00060174,1627
0.00014864,1628
0.000150279,1629
0.000295579,1630
0.000669362,1631
0.000669362,1632
0.000185541,1633
0.000606138,1634
0.011734045,1635
0.000102384,1636
0.00010204,1637
0.000115146,1638
0.000259151,1639
0.000259151,1640
0.000260903,1641
