WnvPresent,Id
0.008307466,394
0.007893448,395
0.001644063,396
0.000934209,397
0.002333999,398
0.004292134,399
0.004292134,400
0.027799217,401
0.003393156,402
0.018380926,403
0.001939302,404
0.001662622,405
0.002773587,406
0.00510616,407
0.00510616,408
0.00097106,409
0.001196124,410
0.009648703,411
0.000624704,412
0.000414346,413
0.000971376,414
0.001776179,415
0.001776179,416
0.0071187,417
0.012038891,418
0.007105721,419
0.001706304,420
0.000994136,421
0.002556535,422
0.004704118,423
0.004704118,424
0.005544352,425
0.007395591,426
0.030320233,427
0.002073219,428
0.002558655,429
0.004322068,430
0.007979052,431
0.007979052,432
0.002424857,433
0.004018854,434
0.007524736,435
0.001127508,436
0.000651777,437
0.001601553,438
0.002938031,439
0.002938031,440
0.004285748,441
0.014703907,442
0.074855597,443
0.004885418,444
0.006258695,445
0.010122954,446
0.018774513,447
0.018774513,448
0.005419244,449
0.008500582,450
0.018269391,451
0.001777356,452
0.002277276,453
0.00368462,454
0.006795541,455
0.006795541,456
1.00E-07,457
1.00E-07,458
3.74E-06,459
1.35E-07,460
1.70E-07,461
1.70E-07,462
2.93E-07,463
2.93E-07,464
0.000368297,465
0.000514703,466
0.006447187,467
0.000291623,468
0.000232289,469
0.000509807,470
0.000928266,471
0.000928266,472
0.032334555,473
0.008379485,474
0.072102899,475
0.006324199,476
0.004642859,477
0.008623343,478
0.015981621,479
0.015981621,480
0.011693935,481
0.003950314,482
0.034004394,483
0.002932969,484
0.002164338,485
0.003978993,486
0.007341958,487
0.007341958,488
0.00190164,489
0.003965591,490
0.014192403,491
0.001025198,492
0.001207845,493
0.002129604,494
0.003913949,495
0.003913949,496
0.033959675,497
0.024433772,498
0.149679407,499
0.009252805,500
0.011852408,501
0.019157137,502
0.035573747,503
0.035573747,504
0.000962636,505
0.002593798,506
0.028565967,507
0.001505844,508
0.001055479,509
0.002428703,510
0.004467433,511
0.004467433,512
0.006672506,513
0.029832579,514
0.118547447,515
0.009841386,516
0.006110443,517
0.016221733,518
0.030124298,519
0.030124298,520
0.026197609,521
0.081944308,522
0.084610305,523
0.012213585,524
0.015213416,525
0.025648643,526
0.047571933,527
0.047571933,528
0.007194026,529
0.002281485,530
0.027635686,531
0.001971655,532
0.001468214,533
0.002708714,534
0.004985976,535
0.004985976,536
0.00076041,537
0.000388674,538
0.004624096,539
0.000336198,540
0.000250357,541
0.000461884,542
0.000840464,543
0.000840464,544
0.01494379,545
0.020812998,546
0.014812861,547
0.002749874,548
0.001707206,549
0.004536927,550
0.008378185,551
0.008378185,552
0.177173867,553
0.145813006,554
0.041440112,555
0.013058318,556
0.008114788,557
0.02151898,558
0.039948627,559
0.039948627,560
0.00417615,561
0.002433213,562
0.010811441,563
0.000937512,564
0.000850154,565
0.001578592,566
0.002895637,567
0.002895637,568
0.032652173,569
0.157321431,570
0.023661778,571
0.012105998,572
0.007056848,573
0.018123347,574
0.03365595,575
0.03365595,576
0.003705065,577
0.010753007,578
0.052705834,579
0.00302197,580
0.002427656,581
0.005915897,582
0.01094186,583
0.01094186,584
0.004006367,585
0.004760282,586
0.072851338,587
0.002912408,588
0.002486974,589
0.005299868,590
0.009796199,591
0.009796199,592
0.00075743,593
0.000978255,594
0.005759527,595
0.000455621,596
0.000288206,597
0.000685992,598
0.001251498,599
0.001251498,600
0.003443464,601
0.005985483,602
0.032906552,603
0.002669459,604
0.001688657,605
0.004018996,606
0.007416229,607
0.007416229,608
0.009818637,609
0.012913886,610
0.013406023,611
0.001847403,612
0.001210128,613
0.003265025,614
0.006017117,615
0.006017117,616
0.017548958,617
0.00637166,618
0.060659658,619
0.004249075,620
0.003791262,621
0.006623276,622
0.012258014,623
0.012258014,624
0.024807114,625
0.014654761,626
0.047402069,627
0.006551054,628
0.005324257,629
0.009172502,630
0.017004343,631
0.017004343,632
0.004544223,633
0.000995713,634
0.00753102,635
0.00056914,636
0.000714898,637
0.000976457,638
0.001785529,639
0.001785529,640
0.008952162,641
0.002110661,642
0.012812106,643
0.000993447,644
0.000628451,645
0.001495721,646
0.002742663,647
0.002742663,648
0.016248205,649
0.007023823,650
0.039391429,651
0.003501743,652
0.003124287,653
0.005458349,654
0.010090881,655
0.010090881,656
0.001151101,657
0.000570815,658
0.0063951,659
0.000481679,660
0.000353551,661
0.000656881,662
0.001198048,663
0.001198048,664
0.025230573,665
0.060663792,666
0.165265602,667
0.015507106,668
0.01985327,669
0.032028419,670
0.059268315,671
0.059268315,672
0.003590242,673
0.020353974,674
0.065945417,675
0.004634477,676
0.003413691,677
0.009006763,678
0.016695673,679
0.016695673,680
0.002067575,681
0.001711989,682
0.008481395,683
0.000620671,684
0.000554576,685
0.001104258,686
0.002020847,687
0.002020847,688
0.003878003,689
0.002089792,690
0.014298746,691
0.001267841,692
0.001066538,693
0.001859112,694
0.00341382,695
0.00341382,696
0.002206603,697
0.000982029,698
0.00670775,699
0.000654258,700
0.000482781,701
0.000887607,702
0.001622048,703
0.001622048,704
0.007721148,705
0.001655215,706
0.008978707,707
0.000872641,708
0.000925539,709
0.001373691,710
0.002517505,711
0.002517505,712
0.008225841,713
0.001040968,714
0.00738875,715
0.000472887,716
0.000822932,717
0.000971803,718
0.001776965,719
0.001776965,720
0.013502825,721
0.027905495,722
0.18863021,723
0.009770059,724
0.007414797,725
0.019142197,726
0.035546044,727
0.035546044,728
0.024849272,729
0.011951285,730
0.099770233,731
0.006927635,732
0.006283314,733
0.011351766,734
0.021063003,735
0.021063003,736
0.004691649,737
0.005396346,738
0.024489212,739
0.001805576,740
0.003547703,741
0.003969329,742
0.007324015,743
0.007324015,744
0.053822374,745
0.034650628,746
0.076656443,747
0.011187897,748
0.009983548,749
0.017426785,750
0.032362864,751
0.032362864,752
0.005823533,753
0.002058077,754
0.055120631,755
0.002691237,756
0.001948563,757
0.003645149,758
0.006722294,759
0.006722294,760
0.026866393,761
0.010265943,762
0.024021328,763
0.002021188,764
0.001402564,765
0.003784719,766
0.006981319,767
0.006981319,768
0.02109874,769
0.020011182,770
0.128826045,771
0.007342466,772
0.008649091,773
0.015235931,774
0.028291731,775
0.028291731,776
0.0145913,777
0.014233772,778
0.084478584,779
0.005131461,780
0.006573675,781
0.010631998,782
0.01972257,783
0.01972257,784
0.001085343,785
0.005033199,786
0.039496781,787
0.001921516,788
0.002143714,789
0.003940876,790
0.007271191,791
0.007271191,792
0.001063991,793
0.00226189,794
0.013200517,795
0.000746786,796
0.000833151,797
0.001531805,798
0.002809266,799
0.002809266,800
0.002013515,801
0.009855675,802
0.070856096,803
0.003706421,804
0.004135011,805
0.007601103,806
0.014078157,807
0.014078157,808
0.015286686,809
0.022730545,810
0.05957837,811
0.004853405,812
0.003370781,813
0.009088087,814
0.01684713,815
0.01684713,816
0.031733153,817
0.034840822,818
0.088278724,819
0.007210247,820
0.005158835,821
0.013792085,822
0.025605913,823
0.025605913,824
0.036608403,825
0.006979532,826
0.017277942,827
0.001667798,828
0.003535398,829
0.003799308,830
0.007008397,831
0.007008397,832
0.005172981,833
0.006864305,834
0.052627444,835
0.003837216,836
0.002266176,837
0.005516403,838
0.010198837,839
0.010198837,840
0.002921014,841
0.001143953,842
0.003856649,843
0.000325591,844
0.000668723,845
0.00073209,846
0.001336166,847
0.001336166,848
0.003496744,849
0.001459341,850
0.008644525,851
0.000902769,852
0.000680508,853
0.001231812,854
0.002255886,855
0.002255886,856
0.040110071,857
0.010837755,858
0.02024729,859
0.00225246,860
0.004865056,861
0.005147935,862
0.009513731,863
0.009513731,864
0.003824288,865
0.002915258,866
0.013096019,867
0.001365551,868
0.002461611,869
0.002479429,870
0.004561345,871
0.004561345,872
1.00E-07,873
1.00E-07,874
1.00E-07,875
1.00E-07,876
1.00E-07,877
1.00E-07,878
1.00E-07,879
1.00E-07,880
0.019234355,881
0.01104063,882
0.026125836,883
0.002420151,884
0.003100618,885
0.005016287,886
0.009269006,887
0.009269006,888
0.004441636,889
0.005155384,890
0.040647588,891
0.002008867,892
0.00247891,893
0.004186696,894
0.00772763,895
0.00772763,896
0.014711421,897
0.009917634,898
0.109939176,899
0.008422918,900
0.00655327,901
0.011810859,902
0.02191789,903
0.02191789,904
0.009426027,905
0.007674147,906
0.041199609,907
0.004467529,908
0.003477787,909
0.00615919,910
0.011394468,911
0.011394468,912
0.004797619,913
0.002098898,914
0.005293267,915
0.000509753,916
0.001080677,917
0.001161371,918
0.002126067,919
0.002126067,920
0.028679597,921
0.091064938,922
0.112320834,923
0.0134275,924
0.010285711,925
0.026503716,926
0.049145652,927
0.049145652,928
0.008528672,929
0.004837111,930
0.119066322,931
0.006637484,932
0.010723322,933
0.010761531,934
0.01996381,935
0.01996381,936
0.066390502,937
0.126926509,938
0.140530565,939
0.021570762,940
0.027599558,941
0.04440529,942
0.07750996,943
0.07750996,944
0.050632677,945
0.109876514,946
0.215049565,947
0.025679602,948
0.03283824,949
0.052719407,950
0.091095452,951
0.091095452,952
0.004969984,953
0.010408969,954
0.076165264,955
0.00396617,956
0.004163752,957
0.008003873,958
0.014828075,959
0.014828075,960
0.020728991,961
0.03854871,962
0.101778931,963
0.008988391,964
0.011106021,965
0.018805436,966
0.034921486,967
0.034921486,968
0.014229526,969
0.029163805,970
0.11356719,971
0.008177714,972
0.009643317,973
0.01704757,974
0.031658616,975
0.031658616,976
0.012511553,977
0.025599576,978
0.101881944,979
0.007212341,980
0.00850495,981
0.015038945,982
0.027925416,983
0.027925416,984
0.019151738,985
0.029496083,986
0.067577573,987
0.006489018,988
0.008325849,989
0.013505713,990
0.025072995,991
0.025072995,992
0.022687715,993
0.039837783,994
0.050281804,995
0.009096645,996
0.005177731,997
0.012890378,998
0.023927703,999
0.023927703,1000
0.002717948,1001
0.00463593,1002
0.01742282,1003
0.001095088,1004
0.000828999,1005
0.002157023,1006
0.003964669,1007
0.003964669,1008
0.034709327,1009
0.060070088,1010
0.041505883,1011
0.009759639,1012
0.005588657,1013
0.014298178,1014
0.026547553,1015
0.026547553,1016
0.009236097,1017
0.013173671,1018
0.024761519,1019
0.002302071,1020
0.001593128,1021
0.004327327,1022
0.007988819,1023
0.007988819,1024
0.0026173,1025
0.001736102,1026
0.008136644,1027
0.000649828,1028
0.000586274,1029
0.001124795,1030
0.002058679,1031
0.002058679,1032
0.193219358,1033
0.103155522,1034
0.051536753,1035
0.015392772,1036
0.013883302,1037
0.024539841,1038
0.045528702,1039
0.045528702,1040
0.043862892,1041
0.052058407,1042
0.069011397,1043
0.009246841,1044
0.020162549,1045
0.021330687,1046
0.039600212,1047
0.039600212,1048
0.047688941,1049
0.022717572,1050
0.017701142,1051
0.00504849,1052
0.003805883,1053
0.006887577,1054
0.01274991,1055
0.01274991,1056
0.001203423,1057
0.003919452,1058
0.048468543,1059
0.002091292,1060
0.001785749,1061
0.003805806,1062
0.007020459,1063
0.007020459,1064
0.029042587,1065
0.040635723,1066
0.125852244,1067
0.018126438,1068
0.030880289,1069
0.031036874,1070
0.057457697,1071
0.057457697,1072
0.003831023,1073
0.007065287,1074
0.0215432,1075
0.001708797,1076
0.002108807,1077
0.003562037,1078
0.006568072,1079
0.006568072,1080
0.06521409,1081
0.12381128,1082
0.179758874,1083
0.023430743,1084
0.026126816,1085
0.047697205,1086
0.082918882,1087
0.082918882,1088
0.085352248,1089
0.258231582,1090
0.166942285,1091
0.03154295,1092
0.023011157,1093
0.060578259,1094
0.103718692,1095
0.103718692,1096
0.009509671,1097
0.018037762,1098
0.122628089,1099
0.010017842,1100
0.009036031,1101
0.015989321,1102
0.029692351,1103
0.029692351,1104
0.010794157,1105
0.009059838,1106
0.147490989,1107
0.009518731,1108
0.007406484,1109
0.013346368,1110
0.02477644,1111
0.02477644,1112
0.002270778,1113
0.003458979,1114
0.043525792,1115
0.001861251,1116
0.001589318,1117
0.003387236,1118
0.006243783,1119
0.006243783,1120
0.006116012,1121
0.00569901,1122
0.030774039,1123
0.002005616,1124
0.001763668,1125
0.003674988,1126
0.006777666,1127
0.006777666,1128
0.020761897,1129
0.008389221,1130
0.055640672,1131
0.0054371,1132
0.004091389,1133
0.007433041,1134
0.013765271,1135
0.013765271,1136
0.019044396,1137
0.007099422,1138
0.074733163,1139
0.00535576,1140
0.005679928,1141
0.008428447,1142
0.015618679,1143
0.015618679,1144
0.029910626,1145
0.03963629,1146
0.035765231,1147
0.00552529,1148
0.00350984,1149
0.009469702,1150
0.017557857,1151
0.017557857,1152
0.023499642,1153
0.041677715,1154
0.079730022,1155
0.007559072,1156
0.006074989,1157
0.014790911,1158
0.027464119,1159
0.027464119,1160
0.003139318,1161
0.005550362,1162
0.08306487,1163
0.005596619,1164
0.004079739,1165
0.007594316,1166
0.01406552,1167
0.01406552,1168
0.021748635,1169
0.039075309,1170
0.023868269,1171
0.005852746,1172
0.003364196,1173
0.008557245,1174
0.015858529,1175
0.015858529,1176
0.014476489,1177
0.019102669,1178
0.015430917,1179
0.002540349,1180
0.001619203,1181
0.004340899,1182
0.00801403,1183
0.00801403,1184
0.035915034,1185
0.017882914,1186
0.076085226,1187
0.007622129,1188
0.006870087,1189
0.012206637,1190
0.022654808,1191
0.022654808,1192
1.00E-07,1193
1.00E-07,1194
3.83E-06,1195
1.38E-07,1196
1.74E-07,1197
1.74E-07,1198
3.00E-07,1199
3.00E-07,1200
0.002786365,1201
0.003418978,1202
0.028132686,1203
0.00178121,1204
0.001178186,1205
0.002777635,1206
0.005113659,1207
0.005113659,1208
0.008040548,1209
0.010210776,1210
0.025779404,1211
0.002019251,1212
0.001585334,1213
0.003965403,1214
0.007316727,1215
0.007316727,1216
0.001178806,1217
0.000666388,1218
0.002646439,1219
0.000338631,1220
0.00024692,1221
0.000458946,1222
0.000835082,1223
0.000835082,1224
0.001980948,1225
0.000933839,1226
0.005105146,1227
0.000349236,1228
0.000682494,1229
0.000763397,1230
0.001393688,1231
0.001393688,1232
0.000475,1233
0.000685855,1234
0.008669658,1235
0.000349428,1236
0.000341508,1237
0.000678919,1238
0.001238509,1239
0.001238509,1240
0.000284468,1241
0.001758243,1242
0.001735043,1243
0.000362294,1244
0.000209555,1245
0.000513592,1246
0.000935204,1247
0.000935204,1248
0.000238596,1249
0.001016918,1250
0.002122145,1251
0.000208159,1252
0.000255382,1253
0.000431115,1254
0.00078412,1255
0.00078412,1256
0.000663895,1257
0.002793061,1258
0.002012228,1259
0.000334878,1260
0.000410849,1261
0.000693564,1262
0.001265403,1263
0.001265403,1264
9.01E-05,1265
0.00036755,1266
0.002301564,1267
0.000171584,1268
0.0001136,1269
0.000265871,1270
0.000482042,1271
0.000482042,1272
0.004912405,1273
0.016397801,1274
0.03216357,1275
0.004361993,1276
0.002733197,1277
0.006546515,1278
0.012115165,1279
0.012115165,1280
0.000610066,1281
0.006218789,1282
0.009014663,1283
0.001434996,1284
0.000906827,1285
0.002153744,1286
0.003958603,1287
0.003958603,1288
0.00436598,1289
0.001111782,1290
0.004737403,1291
0.000324264,1292
0.000397826,1293
0.000671577,1294
0.001225028,1295
0.001225028,1296
0.001797705,1297
0.004321503,1298
0.086166229,1299
0.003065426,1300
0.00260714,1301
0.005548446,1302
0.010258425,1303
0.010258425,1304
0.000424417,1305
0.001333434,1306
0.009085308,1307
0.000670308,1308
0.000423561,1309
0.001006089,1310
0.001840075,1311
0.001840075,1312
0.000849697,1313
0.000353954,1314
0.000915442,1315
0.000127,1316
0.000111731,1317
0.000193403,1318
0.000349922,1319
0.000349922,1320
0.006231707,1321
0.002126835,1322
0.011590497,1323
0.001263517,1324
0.000952483,1325
0.001721227,1326
0.003159048,1327
0.003159048,1328
0.000323101,1329
9.69E-05,1330
0.000648793,1331
4.82E-05,1332
7.16E-05,1333
9.04E-05,1334
0.000162703,1335
0.000162703,1336
5.86E-05,1337
0.000157631,1338
0.001902867,1339
7.92E-05,1340
7.74E-05,1341
0.000153959,1342
0.00027814,1343
0.00027814,1344
0.001099227,1345
0.000746452,1346
0.006663981,1347
0.000499126,1348
0.000896073,1349
0.000902544,1350
0.001649526,1351
0.001649526,1352
0.001361703,1353
0.001024896,1354
0.040932183,1355
0.001711955,1356
0.002757375,1357
0.002767186,1358
0.0050943,1359
0.0050943,1360
0.011182918,1361
0.017616724,1362
0.034826188,1363
0.003327352,1364
0.002254078,1365
0.0060581,1366
0.011206396,1367
0.011206396,1368
0.002379486,1369
0.00069562,1370
0.003452021,1371
0.00034046,1372
0.000391435,1373
0.000556689,1374
0.001014214,1375
0.001014214,1376
0.000600382,1377
0.001561106,1378
0.001135763,1379
0.000169785,1380
0.000122039,1381
0.000324613,1382
0.000589315,1383
0.000589315,1384
0.000924392,1385
0.000399302,1386
0.000973332,1387
0.000115886,1388
0.00010538,1389
0.00019494,1390
0.000352721,1391
0.000352721,1392
0.007260818,1393
0.006185277,1394
0.009350537,1395
0.001845529,1396
0.001441278,1397
0.002593801,1398
0.004773131,1399
0.004773131,1400
0.006193658,1401
0.001065477,1402
0.004338603,1403
0.000418241,1404
0.000380199,1405
0.000684873,1406
0.001249444,1407
0.001249444,1408
0.000287863,1409
0.000464339,1410
0.009567454,1411
0.000295714,1412
0.000308707,1413
0.000590595,1414
0.001076403,1415
0.001076403,1416
0.00493481,1417
0.004988289,1418
0.00357868,1419
0.000612704,1420
0.000780344,1421
0.001261725,1422
0.00231103,1423
0.00231103,1424
0.002182458,1425
0.004939536,1426
0.028209487,1427
0.001650646,1428
0.002018922,1429
0.003418494,1430
0.006301767,1431
0.006301767,1432
0.000451045,1433
0.000681874,1434
0.002900942,1435
0.000199352,1436
0.000244574,1437
0.00041287,1438
0.000750724,1439
0.000750724,1440
0.000884318,1441
0.000988933,1442
0.001824898,1443
0.000173379,1444
0.0001401,1445
0.000339222,1446
0.000616015,1447
0.000616015,1448
0.000842622,1449
0.000337058,1450
0.000871786,1451
0.000120995,1452
0.000106434,1453
0.00018424,1454
0.000333238,1455
0.000333238,1456
0.00115336,1457
0.00547081,1458
0.006755101,1459
0.000752807,1460
0.000574171,1461
0.00147506,1462
0.002704534,1463
0.002704534,1464
0.000296265,1465
0.001138623,1466
0.00227645,1467
0.000214639,1468
0.000177994,1469
0.000415597,1470
0.000755715,1471
0.000755715,1472
0.000235992,1473
0.000494943,1474
0.000867738,1475
8.50E-05,1476
6.86E-05,1477
0.000166247,1478
0.000300491,1479
0.000300491,1480
0.031463652,1481
0.095778611,1482
0.055812773,1483
0.015199118,1484
0.008684003,1485
0.021769495,1486
0.04041207,1487
0.04041207,1488
8.44E-05,1489
0.000227296,1490
0.002740737,1491
0.000113928,1492
0.000111346,1493
0.000221348,1494
0.000400838,1495
0.000400838,1496
4.83E-05,1497
0.00015338,1498
0.002072998,1499
9.17E-05,1500
7.28E-05,1501
0.000159497,1502
0.000288212,1503
0.000288212,1504
0.019278949,1505
0.004029596,1506
0.029553018,1507
0.002557384,1508
0.002504234,1509
0.003868642,1510
0.007137096,1511
0.007137096,1512
0.000602522,1513
0.007520532,1514
0.010474148,1515
0.00182226,1516
0.001054078,1517
0.002583212,1518
0.00475352,1519
0.00475352,1520
0.000697836,1521
0.002481064,1522
0.016274496,1523
0.001171363,1524
0.000775544,1525
0.001814983,1526
0.003332268,1527
0.003332268,1528
0.011860269,1529
0.016285924,1530
0.001474262,1531
0.000695166,1532
0.000457968,1533
0.00122786,1534
0.002248601,1535
0.002248601,1536
3.43E-05,1537
5.05E-05,1538
0.003133396,1539
0.000126019,1540
0.0001821,1541
0.000182403,1542
0.000329893,1543
0.000329893,1544
0.021139707,1545
0.017901681,1546
0.010577222,1547
0.001779692,1548
0.001241671,1549
0.003329419,1550
0.006136544,1551
0.006136544,1552
0.001085785,1553
0.000865006,1554
0.003340722,1555
0.000249056,1556
0.000216142,1557
0.000465104,1558
0.000846361,1559
0.000846361,1560
0.000509931,1561
0.001292464,1562
0.001538975,1563
0.000174575,1564
0.000132921,1565
0.000343606,1566
0.00062403,1567
0.00062403,1568
0.01440637,1569
0.004356674,1570
0.014983128,1571
0.001240202,1572
0.001095924,1573
0.002261712,1574
0.00415836,1575
0.00415836,1576
0.002841118,1577
0.00113363,1578
0.005110264,1579
0.000602995,1580
0.00044928,1581
0.000827366,1582
0.001511266,1583
0.001511266,1584
0.004821468,1585
0.003714254,1586
0.005047542,1587
0.001019012,1588
0.000997855,1589
0.001541436,1590
0.002827042,1591
0.002827042,1592
0.002912771,1593
0.000956734,1594
0.006166021,1595
0.000613105,1596
0.000450309,1597
0.000835053,1598
0.001525401,1599
0.001525401,1600
0.001187429,1601
0.007642411,1602
0.003320391,1603
0.001029642,1604
0.000586121,1605
0.001459631,1606
0.00267606,1607
0.00267606,1608
0.020497011,1609
0.002421159,1610
0.00718201,1611
0.001031528,1612
0.000883624,1613
0.001472163,1614
0.002699187,1615
0.002699187,1616
0.000132653,1617
0.000544999,1618
0.003448715,1619
0.000255104,1620
0.000168902,1621
0.000395285,1622
0.000718544,1623
0.000718544,1624
0.002178782,1625
0.010119662,1626
0.0023154,1627
0.000899824,1628
0.00052603,1629
0.001346931,1630
0.002468147,1631
0.002468147,1632
0.003265763,1633
0.00355055,1634
0.021882769,1635
0.001235872,1636
0.001516256,1637
0.00255955,1638
0.004709702,1639
0.004709702,1640
0.000508677,1641
0.003184443,1642
0.003148848,1643
0.000654307,1644
0.000378476,1645
0.000927566,1646
0.00169556,1647
0.00169556,1648
0.000451533,1649
0.0011657,1650
0.009000747,1651
0.000470598,1652
0.000599357,1653
0.00096909,1654
0.001771971,1655
0.001771971,1656
0.000930454,1657
0.001101955,1658
0.003376857,1659
0.000281082,1660
